species,iteration,maxfish,minrec,asympLen,growthCoef,lenWtPower,lenWtCoef,maxage,minsize,bgResource
Atheresthes_stomias,10,0.04,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],2.988737314948538,0.009826352832807469,23,0.6911613253604667,3542.0
Hippoglossus_hippoglossus,9,0.03,1.2594221230207386e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.144494267186023,0.011002497382837373,60,49.72412297322106,599424.0
Hippoglossoides_elassodon,7,0.02,0.0002837693381859317,[48.9925     12.55715832],[0.154      0.08499412],3.171864067934516,0.005566989997295076,27,0.25557112761660855,1073.0
Atheresthes_stomias,4,0.060000000000000005,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],2.9764151955894875,0.010319662810413322,23,0.6886310503287634,3527.0
Parophrys_vetulus,5,0.01,0.001036805297405167,[36.15        7.70746391],[0.295      0.07353911],3.0204659171138344,0.007176164488931288,22,0.07296849699894431,238.0
Parophrys_vetulus,10,0.0,0.001036805297405167,[36.15        7.70746391],[0.295      0.07353911],3.0118873573957234,0.007548328440747864,22,0.0744264800136625,244.0
Hippoglossoides_elassodon,1,0.04,0.0002837693381859317,[48.9925     12.55715832],[0.154      0.08499412],3.152718556123942,0.00596619477424444,27,0.25423209676406877,1066.0
Reinhardtius_hippoglossoides,1,0.01,2.205929001195309e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.299762295874141,0.0026251745402528894,30,4.549314943556988,33992.0
Hippoglossoides_elassodon,4,0.04,0.0002837693381859317,[48.9925     12.55715832],[0.154      0.08499412],3.153897930368114,0.005940796392661517,27,0.2543143786633621,1067.0
Hippoglossoides_elassodon,6,0.03,0.0002837693381859317,[48.9925     12.55715832],[0.154      0.08499412],3.15344154013078,0.005950612122077589,27,0.25428253433533937,1067.0
Reinhardtius_hippoglossoides,4,0.0,1.769484853570528e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.324591417728705,0.0023840354732329377,30,4.659119170445529,34979.0
Hippoglossoides_elassodon,3,0.05,0.0002837693381859317,[48.9925     12.55715832],[0.154      0.08499412],3.149606262480082,0.006033742070643872,27,0.2540150878644719,1065.0
Pagrus_pagrus,9,0.09999999999999999,0.00041158886631047735,[52.09681818 18.2058958 ],[0.18       0.07918754],2.9784647256667065,0.01981677056601061,14,0.5146648109401596,2487.0
Atheresthes_stomias,3,0.07,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],3.012088804173473,0.008955253349096259,23,0.6959819489253234,3572.0
Reinhardtius_hippoglossoides,10,0.0,1.769484853570528e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.3258261063768955,0.0023726399850838714,30,4.6646481034546765,35029.0
Atheresthes_stomias,8,0.08,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],3.005489251946432,0.009193300912921285,23,0.6946161554673758,3564.0
Parophrys_vetulus,1,0.07,0.001292533739141061,[36.15        7.70746391],[0.295      0.07353911],3.010438515050465,0.007613062018140521,22,0.0746755801342667,245.0
Parophrys_vetulus,3,0.07,0.001292533739141061,[36.15        7.70746391],[0.295      0.07353911],3.0188475795722187,0.007244940413345114,22,0.07324134122547925,239.0
Lepidopsetta_polyxystra,5,0.0,0.0006868507844727662,[40.55        3.32340187],[0.2485     0.01767767],3.0733607503692553,0.009380854402626142,18,0.16413771482064526,631.0
Reinhardtius_hippoglossoides,3,0.03,2.7500222725814816e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.3083389554172253,0.002539239180936644,30,4.586948636199041,34330.0
Parophrys_vetulus,2,0.09,0.001292533739141061,[36.15        7.70746391],[0.295      0.07353911],3.0205152494699194,0.007174078254127719,22,0.07296019577526294,238.0
Parophrys_vetulus,8,0.09,0.001292533739141061,[36.15        7.70746391],[0.295      0.07353911],3.0285583039510624,0.006841926902369964,22,0.07161933117534657,233.0
Parophrys_vetulus,7,0.08,0.001292533739141061,[36.15        7.70746391],[0.295      0.07353911],3.0081952472564115,0.007714387052755149,22,0.07506291195304515,246.0
Pleuronectes_platessa,1,0.0,0.00011748405818709924,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.0624068958174115,0.009451594800542928,50,0.40101539511015577,1843.0
Rhomboplites_aurorubens,10,0.15,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.8375414662692657,0.02976833619446811,10,0.5152464960382465,2490.0
Reinhardtius_hippoglossoides,5,0.04,2.7500222725814816e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.326609772404813,0.0023654354585415415,30,4.668160761473364,35061.0
Reinhardtius_hippoglossoides,8,0.04,2.7500222725814816e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.303306557656051,0.0025893150970009303,30,4.564829300124481,34132.0
Parophrys_vetulus,9,0.060000000000000005,0.001292533739141061,[36.15        7.70746391],[0.295      0.07353911],3.008985771273011,0.007678527305832912,22,0.07492618812330301,246.0
Reinhardtius_hippoglossoides,6,0.07,2.7500222725814816e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.307296653904848,0.0025495306737242647,30,4.582358534032241,34289.0
Pleuronectes_platessa,3,0.02,0.00014646154817889208,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.0663116995045256,0.009442434547297505,50,0.40694132112232007,1876.0
Lepidopsetta_polyxystra,9,0.0,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.0884362793548927,0.008880225130396763,18,0.16429762145283508,631.0
Pleuronectes_platessa,6,0.0,0.00014646154817889208,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.064791717108911,0.009445999208212283,50,0.40462425882881503,1863.0
Pleuronectes_platessa,4,0.01,0.00014646154817889208,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.064656501559353,0.009446316380732699,50,0.4044187762705298,1862.0
Lepidopsetta_polyxystra,3,0.04,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.076499535260128,0.009274346255445666,18,0.16417099518182643,631.0
Pleuronectes_platessa,5,0.0,0.00014646154817889208,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.0630339138825606,0.009450123284307017,50,0.40196110820438896,1848.0
Lepidopsetta_polyxystra,2,0.03,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.078626281862953,0.00920286763892705,18,0.16419354879244955,631.0
Reinhardtius_hippoglossoides,9,0.04,2.7500222725814816e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.318969136978329,0.0024366219848261433,30,4.6340253571113434,34753.0
Reinhardtius_hippoglossoides,7,0.08,2.7500222725814816e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.3156816303036534,0.002467906599577126,30,4.61941496036622,34622.0
Pleuronectes_platessa,10,0.0,9.423977897086661e-05,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.057552360686104,0.009462995414934424,50,0.3937683444467685,1803.0
Eopsetta_jordani,2,0.0,0.0002212769069379354,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.251181608297814,0.003705652420901087,35,0.2840870887322376,1218.0
Reinhardtius_hippoglossoides,2,0.08,2.7500222725814816e-05,[126.619998    30.61643362],[0.0776     0.03202499],3.312811925777719,0.002495543487777193,30,4.606699027615506,34508.0
Eopsetta_jordani,3,0.0,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.2554148861185648,0.0036492220139453775,35,0.2844836444814963,1221.0
Eopsetta_jordani,5,0.0,0.0002212769069379354,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.2520468476394524,0.0036940481003732,35,0.2841680957624602,1219.0
Pleuronectes_platessa,2,0.04,0.0001825863476795818,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.0637094160804224,0.00944853823952666,50,0.4029824442787662,1854.0
Eopsetta_jordani,4,0.01,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.239162215350633,0.0038706745629357936,35,0.28296417256221335,1213.0
Pagrus_pagrus,4,0.13999999999999999,0.00041158886631047735,[52.09681818 18.2058958 ],[0.18       0.07918754],2.974662137972596,0.01998591328475374,14,0.5113135098160022,2467.0
Lepidopsetta_polyxystra,8,0.05,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.0765494253448513,0.009272663138848123,18,0.1641715242180894,631.0
Eopsetta_jordani,1,0.01,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.251121255994534,0.003706463205897536,35,0.28408143917944123,1218.0
Lepidopsetta_polyxystra,7,0.04,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.082583652767201,0.009071325909874693,18,0.1642355239584685,631.0
Pleuronectes_platessa,8,0.04,0.00014646154817889208,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.0644699759413023,0.00944675392777497,50,0.4041354907640067,1860.0
Glyptocephalus_zachirus,2,0.0,0.0004803348846208945,[38.75       4.8100589],[0.260675   0.10148403],3.48446949550445,0.0016884374729434228,27,0.11555780688515116,414.0
Eopsetta_jordani,8,0.02,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.256464602203206,0.0036353625705571246,35,0.2845820631107303,1221.0
Eopsetta_jordani,7,0.03,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.251219131829563,0.003705148411636866,35,0.2840906013503276,1218.0
Glyptocephalus_zachirus,8,0.0,0.0004803348846208945,[38.75       4.8100589],[0.260675   0.10148403],3.477022441775778,0.0017117759261130845,27,0.11400746216959344,407.0
Glyptocephalus_zachirus,7,0.01,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.467488692709029,0.0017421253665349974,27,0.1120530247949875,399.0
Pleuronectes_platessa,9,0.07,0.0001825863476795818,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.053465150838154,0.009472604669432864,50,0.3877684371767005,1770.0
Glyptocephalus_zachirus,5,0.0,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.4732175338006575,0.001723824433371766,27,0.11322339378455056,404.0
Eopsetta_jordani,9,0.05,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.247150973271318,0.00376019232548136,35,0.28371002944374085,1217.0
Eopsetta_jordani,10,0.04,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.2515685440284643,0.0037004584603757234,35,0.28412331228665394,1219.0
Lepidopsetta_polyxystra,4,0.07,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.080388739926155,0.009144050148631242,18,0.16421224156285175,631.0
Pleuronectes_platessa,7,0.060000000000000005,0.0001825863476795818,[54.87307692 10.06115531],[0.14719231 0.0587265 ],3.060834993959688,0.009455284822963327,50,0.39865431065822393,1830.0
Eopsetta_jordani,6,0.02,0.00027585494463218483,[52.16666667  5.57165445],[0.15566667 0.0140119 ],3.253054707824481,0.003680576803341915,35,0.2842624846283536,1219.0
Lepidopsetta_polyxystra,6,0.07,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.077650849901513,0.009235582645595847,18,0.1641832041982153,631.0
Platichthys_stellatus,9,0.0,0.00032190314420702106,[46.7         3.73229152],[0.24133333 0.05651843],3.0988451985805736,0.00982084037200389,24,0.2925049688826115,1262.0
Lepidopsetta_polyxystra,10,0.08,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.0948304306520407,0.008676041201235237,18,0.16436549146714147,632.0
Lepidopsetta_polyxystra,1,0.08,0.0008562628054740988,[40.55        3.32340187],[0.2485     0.01767767],3.0932153222950833,0.008727168853101704,18,0.16434834543143131,632.0
Glyptocephalus_zachirus,9,0.03,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.473062785076374,0.0017243162466816769,27,0.1131916194473624,404.0
Glyptocephalus_zachirus,3,0.03,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.4729988992890637,0.0017245193256587685,27,0.11317850446944018,403.0
Glyptocephalus_zachirus,4,0.04,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.4696220068307624,0.0017352878439274913,27,0.11248742804423995,401.0
Platichthys_stellatus,10,0.0,0.00032190314420702106,[46.7         3.73229152],[0.24133333 0.05651843],3.097722176302548,0.009864881957958541,24,0.29255114941881843,1262.0
Glyptocephalus_zachirus,6,0.03,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.471529388896262,0.0017291971866320562,27,0.1128772509163084,402.0
Limanda_aspera,3,0.01,0.00012464582886984174,[46.16153846 11.20509843],[0.13238462 0.03638346],3.191056239475063,0.011541729722397148,34,0.47218572096148875,2242.0
Limanda_aspera,2,0.02,0.00012464582886984174,[46.16153846 11.20509843],[0.13238462 0.03638346],3.2129973810667005,0.011444283572530588,34,0.5092684471161187,2455.0
Glyptocephalus_zachirus,1,0.09,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.475934624801869,0.0017152119524260826,27,0.11378274567812115,406.0
Limanda_aspera,6,0.01,0.00012464582886984174,[46.16153846 11.20509843],[0.13238462 0.03638346],3.2093271703363717,0.011460526415059978,34,0.5028685394113354,2418.0
Limanda_aspera,9,0.02,0.00015538977246806502,[46.16153846 11.20509843],[0.13238462 0.03638346],3.1567137801153518,0.011695921659265801,34,0.41948933382783143,1945.0
Limanda_aspera,5,0.03,0.00015538977246806502,[46.16153846 11.20509843],[0.13238462 0.03638346],3.1758223100020535,0.011609875068162342,34,0.4480391532475805,2105.0
Limanda_aspera,4,0.03,0.00015538977246806502,[46.16153846 11.20509843],[0.13238462 0.03638346],3.18909383187212,0.011550485590443936,34,0.46900362137849516,2224.0
Solea_solea,2,0.0,0.0008073105906999326,[37.57508475  7.21696167],[0.33842373 0.13288707],3.0690846313392797,0.007204009599367019,26,0.09819866157956374,340.0
Limanda_aspera,7,0.04,0.00015538977246806502,[46.16153846 11.20509843],[0.13238462 0.03638346],3.1713781397591267,0.011629830706228321,34,0.4412304430793741,2067.0
Platichthys_stellatus,1,0.03,0.00040130068361386023,[46.7         3.73229152],[0.24133333 0.05651843],3.1083823047037202,0.009454660902419192,24,0.29211308099089306,1260.0
Solea_solea,5,0.0,0.0006475837896852268,[37.57508475  7.21696167],[0.33842373 0.13288707],3.079050878331337,0.00699823361719709,26,0.0989043888920587,343.0
Solea_solea,3,0.0,0.0008073105906999326,[37.57508475  7.21696167],[0.33842373 0.13288707],3.063071412617798,0.007331081692816504,26,0.09777529314809968,338.0
Platichthys_stellatus,5,0.04,0.00040130068361386023,[46.7         3.73229152],[0.24133333 0.05651843],3.098507251454144,0.009834072928972539,24,0.29251886506138386,1262.0
Pomatomus_saltatrix,5,0.11999999999999998,0.0004964565065543072,[99.8        11.62755348],[0.174      0.04659399],2.943950003456677,0.012802037218442926,9,1.9662984870495557,12423.0
Rhomboplites_aurorubens,6,0.13999999999999999,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.8632664170091435,0.027776986630036506,10,0.5329742145669418,2593.0
Limanda_aspera,10,0.04,0.00012464582886984174,[46.16153846 11.20509843],[0.13238462 0.03638346],3.239863907504299,0.011326082330071178,34,0.5586647930605689,2744.0
Glyptocephalus_zachirus,10,0.07,0.0005988096762359781,[38.75       4.8100589],[0.260675   0.10148403],3.481946039732458,0.0016963099137337935,27,0.11503012071780985,411.0
Solea_solea,9,0.0,0.0008073105906999326,[37.57508475  7.21696167],[0.33842373 0.13288707],3.053266628399035,0.007543102391118965,26,0.0970888856085582,336.0
Solea_solea,10,0.01,0.0008073105906999326,[37.57508475  7.21696167],[0.33842373 0.13288707],3.060483579364982,0.0073864556897310285,26,0.09759365565746878,338.0
Limanda_aspera,1,0.03,0.00015538977246806502,[46.16153846 11.20509843],[0.13238462 0.03638346],3.1975570105110998,0.011512771973746982,34,0.4828819341834371,2303.0
Solea_solea,7,0.02,0.0008073105906999326,[37.57508475  7.21696167],[0.33842373 0.13288707],3.07671589190746,0.007045911227119394,26,0.09873859083364564,342.0
Platichthys_stellatus,6,0.05,0.00040130068361386023,[46.7         3.73229152],[0.24133333 0.05651843],3.110942897836903,0.009358692784585627,24,0.29200795345318364,1259.0
Solea_solea,8,0.02,0.0008073105906999326,[37.57508475  7.21696167],[0.33842373 0.13288707],3.0781679165743063,0.007016224581941403,26,0.0988416605968246,343.0
Platichthys_stellatus,7,0.060000000000000005,0.00040130068361386023,[46.7         3.73229152],[0.24133333 0.05651843],3.0973080651143414,0.009881171959737953,24,0.29256818019668734,1262.0
Pomatomus_saltatrix,7,0.09,0.0004964565065543072,[99.8        11.62755348],[0.174      0.04659399],2.9199010589575978,0.013908948747194727,9,1.9124394199657986,12015.0
Platichthys_stellatus,2,0.060000000000000005,0.00040130068361386023,[46.7         3.73229152],[0.24133333 0.05651843],3.1138934295831673,0.009249317505219883,24,0.29188686353637355,1259.0
Platichthys_stellatus,8,0.060000000000000005,0.00040130068361386023,[46.7         3.73229152],[0.24133333 0.05651843],3.1073575018809056,0.009493344526804523,24,0.2921551658300504,1260.0
Rexea_solandri,1,0.02,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.313829790308402,0.002056523458313335,16,1.7661071261221448,10921.0
Limanda_aspera,8,0.05,0.00015538977246806502,[46.16153846 11.20509843],[0.13238462 0.03638346],3.1880211755503933,0.0115552743745775,34,0.4672733522951864,2214.0
Thunnus_alalunga,4,0.0,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.8051579215989504,0.02095772903160807,12,3.454417849511031,24428.0
Rexea_solandri,5,0.03,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.332007510502986,0.00190807346280798,16,1.7818141237614757,11037.0
Thunnus_alalunga,1,0.0,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.804382856872376,0.02097564666643567,12,3.444382838753045,24343.0
Rexea_solandri,7,0.03,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.31044235730879,0.002085437881015144,16,1.763195456205288,10899.0
Platichthys_stellatus,4,0.07,0.00040130068361386023,[46.7         3.73229152],[0.24133333 0.05651843],3.1037074190260325,0.009632415894992455,24,0.29230511041532303,1261.0
Thunnus_alalunga,10,0.01,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.7875675253737047,0.021368170387952547,12,3.233704462111316,22568.0
Solea_solea,4,0.09,0.001006434071138613,[37.57508475  7.21696167],[0.33842373 0.13288707],3.063747447058217,0.007316684541577472,26,0.09782279901165578,339.0
Solea_solea,6,0.09,0.001006434071138613,[37.57508475  7.21696167],[0.33842373 0.13288707],3.0734894237585126,0.00711232679503393,26,0.09850994948384528,342.0
Rexea_solandri,10,0.05,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.3142965248972986,0.002052571059050396,16,1.7665086848071874,10924.0
Rexea_solandri,2,0.04,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.317724078527582,0.0020237776432264244,16,1.7694604054187193,10946.0
Thunnus_alalunga,8,0.02,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.78553271153992,0.021416164968344018,12,3.209100551723455,22362.0
Thunnus_alalunga,6,0.02,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.8014410997883545,0.021043792544088582,12,3.4065595499279766,24023.0
Rexea_solandri,6,0.04,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.328304741749893,0.0019374171539157637,16,1.7786033476291694,11014.0
Pomatomus_saltatrix,1,0.09999999999999999,0.0004964565065543072,[99.8        11.62755348],[0.174      0.04659399],2.9233706241296833,0.013743531904325748,9,1.9201176901583008,12073.0
Rexea_solandri,9,0.03,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.320059164116548,0.002004393252102924,16,1.7714741449061369,10961.0
Solea_solea,1,0.09999999999999999,0.001006434071138613,[37.57508475  7.21696167],[0.33842373 0.13288707],3.0598502578556475,0.007400070975808786,26,0.09754925485714215,338.0
Thunnus_alalunga,3,0.02,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.7980780039234565,0.021121970015288493,12,3.363827516791494,23662.0
Thunnus_alalunga,5,0.03,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.801805123004058,0.021035347948689744,12,3.4112173235426,24062.0
Scomber_japonicus,4,0.0,0.0004381928164121867,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.2693923961956974,0.0043792919785124364,18,0.18431446804126625,725.0
Thunnus_obesus,2,0.01,8.747953382206063e-06,[213.57692308  36.74906243],[0.21623077 0.14541902],3.0052088469403833,0.018026779295613003,12,36.11980572400237,408459.0
Rexea_solandri,8,0.07,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.334723252246807,0.001886834660380461,16,1.7841727046181324,11055.0
Rexea_solandri,3,0.08,0.00011098798955880172,[100.36153846  11.14462041],[0.20823077 0.05122036],3.3155536574498248,0.002041963158706157,16,1.767590722650073,10932.0
Thunnus_alalunga,7,0.04,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.804636173027132,0.02096978892088456,12,3.4476593929990806,24371.0
Scomber_japonicus,10,0.0,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.270990286463041,0.0043560849646545495,18,0.18443931642310363,725.0
Thunnus_obesus,10,0.0,8.747953382206063e-06,[213.57692308  36.74906243],[0.21623077 0.14541902],3.013512321522009,0.01772133743311648,12,37.12505915274853,422138.0
Scomber_scombrus,2,0.0,0.0008087310819270555,[41.22857143  3.53268937],[0.3445     0.13881336],3.241623630780481,0.0036061646483772332,17,0.1241482156677803,451.0
Scomber_scombrus,3,0.0,0.0008087310819270555,[41.22857143  3.53268937],[0.3445     0.13881336],3.2271192975747214,0.0037999324674707997,17,0.12394911624751032,450.0
Scomber_japonicus,3,0.04,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.243680981755741,0.004770177074418499,18,0.18231713234534364,715.0
Scomber_japonicus,8,0.03,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.2655770393755894,0.004435205724058264,18,0.18401670346058227,723.0
Thunnus_obesus,7,0.02,8.747953382206063e-06,[213.57692308  36.74906243],[0.21623077 0.14541902],3.008684782480876,0.017898282149621803,12,36.53726161161229,414130.0
Thunnus_obesus,6,0.02,8.747953382206063e-06,[213.57692308  36.74906243],[0.21623077 0.14541902],3.0105299660301044,0.01783044264496095,12,36.760822920622296,417173.0
Scomber_japonicus,7,0.060000000000000005,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.2432298716627117,0.004777337923049745,18,0.18228228272854027,715.0
Thunnus_obesus,9,0.03,8.747953382206063e-06,[213.57692308  36.74906243],[0.21623077 0.14541902],3.0026233762228176,0.018122955984255836,12,35.812389992795254,404290.0
Scomber_japonicus,1,0.08,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.253298574047392,0.004620037034769552,18,0.18306170768949057,719.0
Thunnus_alalunga,9,0.060000000000000005,9.115840045793099e-05,[128.5205      25.58452517],[0.19935    0.10104748],2.8083090138849367,0.02088504081373277,12,3.495518002071669,24778.0
Scomber_scombrus,10,0.01,0.0008087310819270555,[41.22857143  3.53268937],[0.3445     0.13881336],3.2454508628216447,0.0035567041496349277,17,0.12420080497694497,451.0
Thunnus_orientalis,3,0.0,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.890483428387967,0.01968851435339892,15,41.869400081625514,487674.0
Scomber_japonicus,9,0.05,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.280223354822754,0.0042243763273002955,18,0.18516238411111746,729.0
Pomatomus_saltatrix,3,0.13999999999999999,0.0004964565065543072,[99.8        11.62755348],[0.174      0.04659399],2.9273733605595305,0.013555137784296222,9,1.9290141925298707,12141.0
Thunnus_obesus,4,0.060000000000000005,8.747953382206063e-06,[213.57692308  36.74906243],[0.21623077 0.14541902],3.0080894879886055,0.017920223602153076,12,36.46542656668453,413153.0
Scomber_japonicus,5,0.060000000000000005,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.2640037438260423,0.004458469610902089,18,0.1838940577720113,723.0
Thunnus_obesus,3,0.060000000000000005,8.747953382206063e-06,[213.57692308  36.74906243],[0.21623077 0.14541902],3.007389519417461,0.01794605755807171,12,36.38114099616134,412007.0
Thunnus_orientalis,7,0.0,5.089435418448882e-06,[269.75        71.77133829],[0.15725    0.07601398],2.920550565835778,0.018268087997031394,15,45.96941094548108,545527.0
Thunnus_orientalis,4,0.01,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.921761551113398,0.01821307701485164,15,46.142702449371676,547996.0
Scomber_japonicus,2,0.08,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.2555454778713058,0.004585647189775148,18,0.1832360963582669,720.0
Thunnus_orientalis,9,0.0,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.912545239180539,0.018635946404012952,15,44.84010862846505,529485.0
Scomber_japonicus,6,0.060000000000000005,0.0005462732500301495,[42.47854839  8.34757242],[0.30715903 0.1189045 ],3.2498604524339063,0.004673158895576733,18,0.1827951864050025,718.0
Thunnus_orientalis,10,0.0,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.907351024804248,0.0188785825379404,15,44.12225003196202,519329.0
Platichthys_stellatus,3,0.15,0.0005002816579057169,[46.7         3.73229152],[0.24133333 0.05651843],3.0932023933580735,0.010044140444481552,24,0.2927370841125335,1263.0
Thunnus_orientalis,2,0.0,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.9264053434117625,0.018003656419922656,15,46.81330451275184,557567.0
Thunnus_orientalis,5,0.0,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.9193984061970437,0.018320580965924795,15,45.805141556337304,543189.0
Thunnus_thynnus,3,0.02,1.3938514210351273e-06,[347.83571393  61.8971435 ],[0.11453571 0.10549977],2.919347822715742,0.018322889027940627,32,96.20089219592892,1323332.0
Thunnus_thynnus,8,0.0,1.1180772256554775e-06,[347.83571393  61.8971435 ],[0.11453571 0.10549977],2.92461651399659,0.018084040406530694,32,97.91975838564073,1351756.0
Thunnus_thynnus,1,0.01,1.3938514210351273e-06,[347.83571393  61.8971435 ],[0.11453571 0.10549977],2.9193691952947805,0.018321913787983226,32,96.20780350885198,1323446.0
Thunnus_thynnus,2,0.02,1.3938514210351273e-06,[347.83571393  61.8971435 ],[0.11453571 0.10549977],2.916422844802432,0.018456847891671662,32,95.2597019349903,1307811.0
Katsuwonus_pelamis,3,0.0,4.595568674951094e-05,[85.43996721 17.95561001],[0.58629508 0.29095529],3.280883169078217,0.007322011403133537,12,3.185772062583203,22167.0
Katsuwonus_pelamis,4,0.0,4.595568674951094e-05,[85.43996721 17.95561001],[0.58629508 0.29095529],3.261802294243763,0.007908630123691036,12,3.161023903733989,21960.0
Thunnus_orientalis,1,0.02,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.9285793024006663,0.017906446831139244,15,47.13058283172897,562104.0
Thunnus_thynnus,7,0.01,1.3938514210351273e-06,[347.83571393  61.8971435 ],[0.11453571 0.10549977],2.918850068272039,0.018345616465116,32,96.04007225034262,1320678.0
Scomber_scombrus,9,0.07,0.0010082049270956624,[41.22857143  3.53268937],[0.3445     0.13881336],3.232488731176116,0.0037270156980219204,17,0.12402278463459325,450.0
Thunnus_orientalis,8,0.02,6.344746702190118e-06,[269.75        71.77133829],[0.15725    0.07601398],2.9142717208659112,0.018555990181986413,15,45.081291336398344,532904.0
